count,year,count_m,count_f,score_m,score_f,prop_f,diff_mf,diff_fm
8804,1903,7731,1073,18.10164233255724,18.562112321528424,0.12187641980917764,-0.460469989,0.46046998897118385
8813,1904,7710,1102,18.06750632088197,18.542951768058078,0.12504255077726087,-0.475445447,0.4754454471761065
8993,1905,7903,1089,18.09623397340251,18.726367937557395,0.1210941843656177,-0.630133964,0.6301339641548864
9052,1906,7949,1098,18.149961328179646,18.72337330081967,0.12129916040653999,-0.573411973,0.5734119726400237
9178,1907,8063,1113,18.143143943197323,18.935200627133874,0.1212682501634343,-0.792056684,0.7920566839365506
9492,1908,8278,1212,18.134038443585407,18.693054405940597,0.1276864728192162,-0.559015962,0.5590159623551898
9493,1909,8352,1139,18.095030459578542,18.77965268217735,0.1199831454756136,-0.684622223,0.6846222225988079
9905,1910,8638,1267,18.055059191595277,18.776259032359906,0.12791519434628976,-0.721199841,0.7211998407646298
9393,1911,8257,1134,18.129562604577934,18.704387034391534,0.1207282018524433,-0.57482443,0.5748244298135994
9945,1912,8701,1242,18.14004342983565,18.739329463768115,0.1248868778280543,-0.599286034,0.599286034
9819,1913,8556,1262,18.181467534478728,18.747547724247227,0.1285263265098279,-0.56608019,0.56608019
10058,1914,8727,1328,18.17965381585883,18.79308216054217,0.13203420163054286,-0.613428345,0.6134283446833386
9299,1915,8080,1218,18.095501385148513,18.59607035632184,0.130981826,-0.500568971,0.5005689711733261
8801,1916,7659,1140,18.146512782856767,18.717189978947367,0.12953073514373367,-0.570677196,0.5706771960905996
8816,1917,7583,1231,18.21745883685876,18.934644601137286,0.13963248638838474,-0.717185764,0.7171857642785255
9038,1918,7722,1313,18.22073170758871,18.665942187357196,0.14527550342996237,-0.44521048,0.4452104797684875
9694,1919,8395,1298,18.088357618344254,18.93027257781202,0.13389725603466063,-0.841914959,0.8419149594677648
12189,1920,10522,1666,18.15743277541342,18.683493076230494,0.13668061366806136,-0.526060301,0.5260603008170754
11881,1921,10315,1563,18.216205619815803,18.82050645,0.13155458294756334,-0.604300826,0.6043008261214986
11354,1922,9794,1558,18.416500915478863,18.94966303465982,0.13722036286771183,-0.533162119,0.5331621191809575
11579,1923,9938,1638,18.397164047192593,18.918448196581195,0.14146299335003024,-0.521284149,0.5212841493886025
11961,1924,10298,1658,18.42378648,18.886432080820263,0.13861717247721764,-0.462645597,0.46264559654176196
12137,1925,10488,1649,18.41635467619184,18.87487347907823,0.13586553514047953,-0.458518803,0.45851880288638824
12168,1926,10471,1692,18.536407145477988,18.88519309042553,0.1390532544378698,-0.348785945,0.34878594494754367
12503,1927,10917,1584,18.440973148053494,18.98613022159091,0.12668959449732065,-0.545157074,0.545157074
12803,1928,11156,1646,18.57561633821262,19.057746340340216,0.1285636179020542,-0.482130002,0.4821300021275974
12691,1929,11004,1682,18.47599597868048,19.21149703210464,0.13253486722874477,-0.735501053,0.7355010534241586
13607,1930,11735,1869,18.568627117034513,18.886307613643663,0.13735577276401853,-0.317680497,0.31768049660914954
12184,1931,10542,1638,18.561900739432744,19.133743540293043,0.13443860801050558,-0.571842801,0.5718428008602991
12068,1932,10373,1691,18.591601990060735,19.03354001655825,0.14012263838249917,-0.441938026,0.4419380264975139
11615,1933,10057,1555,18.601066906930498,19.157864138906753,0.13387860525182954,-0.556797232,0.5567972319762546
12473,1934,10833,1636,18.603907482054833,18.94233855195599,0.131163313,-0.33843107,0.33843106990115857
12691,1935,10950,1735,18.607179406575344,18.95549578501441,0.136711055,-0.348316378,0.3483163784390655
12988,1936,11183,1799,18.659638079933828,19.088827177876595,0.13851247305204806,-0.429189098,0.4291890979427677
13318,1937,11434,1880,18.685292084406157,19.084525139361702,0.14116233668719028,-0.399233055,0.39923305495554473
14225,1938,12167,2058,18.618621732226515,19.127287256559768,0.14467486818980668,-0.508665524,0.508665524
14501,1939,12382,2111,18.65142187665159,19.084559083846518,0.14557616716088545,-0.433137207,0.4331372071949282
15716,1940,13235,2472,18.65715524245561,18.81140485169903,0.15729193178925935,-0.154249609,0.15424960924342201
15083,1941,12703,2373,18.778599786113517,19.032524254951536,0.15732944374461313,-0.253924469,0.25392446883801867
16332,1942,13583,2743,18.791465379584775,19.109099811884796,0.16795248591721773,-0.317634432,0.31763443230002153
17117,1943,14181,2929,18.788493461399053,19.116318151928986,0.17111643395454812,-0.327824691,0.32782469052993335
17203,1944,14282,2913,18.82960938715166,19.097689769996567,0.16933093065163052,-0.268080383,0.2680803828449072
16286,1945,13357,2919,18.860889234633525,19.14849849674546,0.17923369765442712,-0.287609262,0.2876092621119355
18275,1946,15085,3183,18.937435319085186,19.16852636726359,0.17417236662106703,-0.231091048,0.23109104817840276
19499,1947,16122,3367,18.916578744138445,19.30438146088506,0.17267552182163187,-0.387802717,0.3878027167466165
18728,1948,15409,3309,18.911188270588617,19.267514662737987,0.17668731311405383,-0.356326392,0.356326392
18394,1949,15021,3366,18.920426472904598,19.069264605763518,0.18299445471349354,-0.148838133,0.1488381328589199
20227,1950,16129,4085,18.789951219350236,19.022762722154223,0.20195777920601177,-0.232811503,0.23281150280398677
17874,1951,14539,3322,18.964502869901644,19.02770724653823,0.1858565514154638,-0.063204377,0.063204377
18601,1952,15135,3457,18.87990344714899,19.10645688718542,0.1858502231062846,-0.22655344,0.22655344003642952
18362,1953,14799,3553,18.878250171004797,18.993455762172815,0.19349744036597322,-0.115205591,0.11520559116801721
18645,1954,14850,3785,18.879712318962962,19.03088823397622,0.2030034861893269,-0.151175915,0.15117591501325833
18779,1955,15051,3718,18.902809184173808,19.066177164335663,0.19798711326481708,-0.16336798,0.16336798016185483
18484,1956,14710,3767,18.976331469979606,19.135613124502257,0.20379787924691625,-0.159281655,0.1592816545226512
18579,1957,14819,3752,18.95457457511978,19.095451184968017,0.20194843640669574,-0.14087661,0.14087660984823813
18486,1958,14536,3936,18.964142777786186,19.148838351117885,0.21291788380395976,-0.184695573,0.18469557333169817
18629,1959,14754,3860,18.98362030789616,19.145834857253885,0.20720382199796017,-0.162214549,0.16221454935772428
19607,1960,15278,4316,18.989554178779947,19.002586593836885,0.220125465,-0.013032415,0.013032415056937197
18773,1961,14698,4061,19.012015359130494,19.17585754814085,0.21632131252330475,-0.163842189,0.16384218901035652
19099,1962,14857,4230,19.04706129853268,19.196726143026005,0.22147756427038065,-0.149664844,0.1496648444933264
19209,1963,14894,4304,19.082474636679198,19.19162019121747,0.22406163777396013,-0.109145555,0.1091455545382729
19561,1964,15144,4398,19.032196791296883,19.329289712141883,0.22483513112826542,-0.297092921,0.2970929208449995
18839,1965,14440,4385,19.045882045470915,19.31921801459521,0.23276182387600192,-0.273335969,0.2733359691242967
18171,1966,13933,4221,19.066315471693102,19.304296466240228,0.23229321446260526,-0.237980995,0.23798099454712585
18228,1967,14047,4162,19.07042643012743,19.261258998462278,0.22833004169409699,-0.190832568,0.19083256833484796
18346,1968,14145,4188,19.088626929020855,19.436512486246418,0.228278644,-0.347885557,0.34788555722556325
18654,1969,14152,4484,19.164732039231204,19.380670905084745,0.24037739894928703,-0.215938866,0.21593886585354127
19385,1970,14594,4778,19.146386346354664,19.39423998451235,0.24647923652308487,-0.247853638,0.2478536381576859
18523,1971,14070,4434,19.211197683063254,19.478979282363554,0.23937807050693732,-0.267781599,0.26778159930029943
18296,1972,13771,4507,19.206526712569897,19.58718493010872,0.24633799737647574,-0.380658218,0.3806582175388229
17833,1973,13390,4434,19.254436827020164,19.497836755908885,0.24864016149834575,-0.243399929,0.24339992888872075
17997,1974,13466,4514,19.243351804292292,19.59518089122729,0.25081958104128466,-0.351829087,0.35182908693499826
17855,1975,13235,4612,19.184748953434077,19.538426806526452,0.25830299635956316,-0.353677853,0.35367785309237476
17716,1976,13187,4515,19.30317866562524,19.59530131133998,0.25485436893203883,-0.292122646,0.2921226457147412
17768,1977,13139,4608,19.28726838549357,19.509684254947917,0.25934263845114813,-0.222415869,0.22241586945434833
17745,1978,13141,4591,19.295306571044822,19.70872106467001,0.2587207664130741,-0.413414494,0.41341449362518645
18428,1979,13676,4733,19.332123712796136,19.74364915,0.2568374213153896,-0.41152544,0.41152544
19416,1980,14098,5300,19.32666553468577,19.582415373924526,0.272970746,-0.255749839,0.2557498392387565
19283,1981,14338,4926,19.410410819186776,19.851882038367844,0.25545817559508377,-0.441471219,0.4414712191810679
19359,1982,14329,5012,19.299286040393607,19.768407776855547,0.25889767033421146,-0.469121736,0.4691217364619398
19300,1983,14367,4912,19.370935110976543,19.775922501262215,0.2545077720207254,-0.40498739,0.40498739028567243
19624,1984,14520,5085,19.44592991,19.712688194532937,0.25912148389726863,-0.266758281,0.26675828144753666
20134,1985,14968,5148,19.40230323546232,19.803140273115773,0.25568689778484155,-0.400837038,0.4008370376534529
19998,1986,14948,5023,19.486934136212202,19.812291983675095,0.2511751175117512,-0.325357847,0.3253578474628931
19943,1987,14972,4945,19.44300882191424,19.767717489059656,0.2479566765281051,-0.324708667,0.3247086671454156
20215,1988,15146,5039,19.417697813284036,19.649218967850764,0.24927034380410587,-0.231521155,0.23152115456672817
19521,1989,14812,4685,19.41442887010532,19.64776134108858,0.23999795092464526,-0.233332471,0.23333247098326027
19671,1990,14822,4815,19.35745356703549,19.464546279252335,0.24477657465304256,-0.107092712,0.10709271221684702
18143,1991,13828,4285,19.276348277408157,19.321704685694282,0.23617924268312848,-0.045356408,0.045356408
17426,1992,13234,4162,19.215549953430557,19.246251547549257,0.23883851715826926,-0.030701594,0.030701594
15998,1993,12223,3730,19.100985312885545,19.12548506600536,0.2331541442680335,-0.024499753,0.024499753119815892
14830,1994,11231,3567,18.930734008102572,18.98370477033922,0.24052596089008765,-0.052970762,0.052970762
12483,1995,9557,2869,18.698683940776395,18.773874184384802,0.2298325722983257,-0.075190244,0.075190244
10679,1996,8129,2496,18.518366486861854,18.66231552628205,0.23372974997658957,-0.143949039,0.1439490394201961
8853,1997,6722,2082,18.213221554596846,18.50073308,0.2351745171128431,-0.287511527,0.2875115269593529
6489,1998,4890,1541,17.814531547525565,18.393377316677483,0.23747881029434428,-0.578845769,0.5788457691519184
4201,1999,2970,1187,17.58531502962963,18.27817866798652,0.28255177338728876,-0.692863638,0.692863638
2472,2000,1615,829,17.458629107058822,18.213923950542824,0.3353559870550162,-0.755294843,0.7552948434840019
1110,2001,598,502,17.426150091304347,18.667057510159363,0.45225225225225224,-1.240907419,1.2409074188550164
491,2002,225,266,18.531231906666665,19.526188360902257,0.5417515274949084,-0.994956454,0.9949564542355915
286,2003,117,169,20.048792683760684,19.393159124260354,0.5909090909090909,0.6556335595003304,-0.65563356
225,2004,110,115,18.900651663636364,20.560134426086954,0.5111111111111111,-1.659482762,1.6594827624505903
132,2005,64,68,20.03098389,20.292615661764703,0.5151515151515151,-0.261631771,0.2616317711397045
92,2006,43,49,18.555608837209302,20.113741224489797,0.532608696,-1.558132387,1.5581323872804944
89,2007,49,39,18.816603428571426,21.266378794871795,0.43820224719101125,-2.449775366,2.4497753663003685
72,2008,43,29,19.14921537209302,18.919564241379312,0.4027777777777778,0.2296511307137088,-0.229651131
46,2009,26,20,18.23232053846154,18.37868685,0.43478260869565216,-0.146366312,0.14636631153846125
74,2010,40,34,17.79515348,17.89812,0.4594594594594595,-0.102966525,0.10296652499999936
42,2011,26,16,18.917953807692307,18.76474913,0.38095238095238093,0.15320468269230503,-0.153204683
32,2012,20,12,17.3728263,20.104542,0.375,-2.7317157,2.7317156999999987
65,2013,45,20,18.603001066666668,18.77026295,0.3076923076923077,-0.167261883,0.1672618833333317
38,2014,24,14,18.04181475,20.916998142857146,0.3684210526315789,-2.875183393,2.8751833928571457
79,2015,59,20,17.672325101694916,18.51723875,0.25316455696202533,-0.844913648,0.8449136483050843
5,2016,4,1,25.91931775,18.14669,0.2,7.772627750000002,-7.77262775
2,2017,2,,23.2065525,,,,
2,2018,1,1,29.260796,25.497231,0.5,3.763565,-3.763565
